redump_name,serial_1,serial_2,serial_3,serial_4,serial_5
"Obscure - The Aftermath (Europe) (En,Fr,De,Es,It)",ULES-01340,,,,
"Obscure - The Aftermath (USA) (En,Fr,Es)",ULUS-10484,,,,
"Off Road (Europe, Australia) (En,Fr,De,Es,It)",ULES-00963,,,,
"Oh's Talk English (Korea) (En,Ko) (Disc 1)",ULKS 46082,,,,
"Oh's Talk English (Korea) (En,Ko) (Disc 2)",ULKS 46083,,,,
Omerta - Chinmoku no Okite - The Legacy (Japan),ULJM 06393,,,,
"One Piece - Romance Dawn - Bouken no Yoake (Japan, Korea)",ULJS 00550, ULKS 46287,,,
"Online Chess Kingdoms (Europe) (En,Fr,De,Es,It)",ULES-00570,,,,
Online Chess Kingdoms (USA),ULUS 10179,,,,
Onore no Shinzuru Michi o Yuke (Japan),ULJM 05465,,,,
Ooedo Senryoubako (Japan),ULJM 05099,,,,
Ookami Kakushi (Japan),ULJM 05413,,,,
"Open Season (Europe) (En,Fr,De,Es,It,Sv,No,Da,Fi)",ULES-00508/E,,,,
"Open Season (Europe) (En,Fr,Es,Da)",ULES-00507,,,,
"Open Season (USA) (En,Fr,Es,Nl)",ULUS 10152,,,,
Ore no Imouto ga Konna ni Kawaii wake ga Nai Portable (Japan),ULJS 00356, ULJS 00358,,,
Ore no Imouto ga Konna ni Kawaii Wake ga Nai Portable ga Tsuzuku Wake ga Nai (Japan) (Disc 1),ULJS 00490, ULJS 00492, ULJS 19086,,
Ore no Imouto ga Konna ni Kawaii Wake ga Nai Portable ga Tsuzuku Wake ga Nai (Japan) (Disc 2),ULJS 00491, ULJS 00493, ULJS 19087,,
Ore no Imouto Maker EX - Imouto to Koishiyo Portable (Japan),ULJS 00357,,,,
Ore no Shikabane o Koete Yuke (Japan),UCJS 10116, UCJS 10117,,,
Oretachi no Sabage Portable (Japan),ULJS 00170,,,,
Otome wa Oanesama Boku ni Koi Shiteru Portable (Japan),ULJM 05647,,,,
Oumagatoki - Kaidan Romance (Japan),ULJM 06039,,,,
"OutRun 2006 - Coast 2 Coast (Europe) (En,Fr,De,Es,It)",ULES-00262,,,,
OutRun 2006 - Coast 2 Coast (Korea),ULKS 46087,,,,
OutRun 2006 - Coast 2 Coast (USA),ULUS-10064,,,,
P3P - Yeosin Jeonsaeng - Persona 3 Portable (Korea),UCKS-45140, UCKS-45175,,,
"Pac-Man Rally (Europe) (En,Fr,De,Es,It) (Beta) (2007-05-01)",ULES-00705/1.03,,,,
Pac-Man World 3 (Asia),UCAS 40081,,,,
"Pac-Man World 3 (Europe) (En,Fr,De,Es,It)",ULES-00260,,,,
Pac-Man World 3 (USA),ULUS-10055,,,,
Pac-Man World Rally (USA),ULUS 10149,,,,
"Padrino, El (Spain)",ULES-00400,,,,
"Padrino, Il (Italy)",ULES-00399,,,,
"Page Zero (Europe) (En,Fr,De,Es,It) (Beta) (2009-02-20)",UCET-01058/0.07,,,,
Pangya - Fantasy Golf (USA),ULUS-10438,,,,
Panic Palette Portable (Japan),ULJM 05344,,,,
"PaRappa the Rapper (Europe, Australia) (En,Fr,De,Es,It)",UCES-00775, UCES-00775/ANZ,,,
"PaRappa the Rapper (Japan, Asia) (En,Ja)",UCAS 40135, UCJS-10046,,,
PaRappa the Rapper (USA),UCUS-98702,,,,
Parodius Portable (Japan),ULJM 05220,,,,
"Parrain, Le (France)",ULES-00397,,,,
"Passport to... Amsterdam (Europe) (En,Fr,De,Es,It)",UCES-00243,,,,
"Passport to... Barcelona (Europe) (En,Fr,De,Es,It)",UCES-00242,,,,
"Passport to... London (Europe) (En,Fr,De,Es,It)",UCES-00240,,,,
"Passport to... Paris (Europe) (En,Fr,De,Es,It)",UCES-00241,,,,
"Passport to... Prague (Europe) (En,Fr,De,Es,It)",UCES-00244,,,,
"Passport to... Rome (Europe) (En,Fr,De,Es,It)",UCES-00246,,,,
"Passport to... Rome (Europe) (En,Fr,De,Es,It) (Beta) (2006-06-28)",UCET-00460/0.01,,,,
Patapon (Europe) (Demo),UCET-01015,,,,
"Patapon (Europe) (En,Fr,De,Es,It)",UCES-00995, UCES-00995/1.00,,,
Patapon (Japan),UCJS 10077, UCJS 18027,,,
Patapon (Japan) (Beta) (2007-08-17),UCJP-00125-0,,,,
Patapon (Korea),UCKS-45076, UCKS-45099,,,
Patapon (USA),UCUS-98711,,,,
Patapon (USA) (Demo),UCUS 98721,,,,
Patapon 2 - Don-Chaka (Japan),UCJS 10089, UCJS 18036, UCJS 18053,,
Patapon 2 - Don-Chaka (Japan) (Demo),UCJX 90028,,,,
"Patapon 2 - Don-Chaka (Korea) (Zh,Ko)",UCKS 45135,,,,
"Patapon 2 (Europe) (En,Fr,De,Es,It)",UCES-01177, UCES-01177/9142447, UCES-01177/E,,
"Patapon 2 (USA) (En,Fr,Es)",UCUS-98732,,,,
Patapon 3 - Bikkuri Tappuri! 100-jikan Taikenban (Japan),UCJX 90031,,,,
"Patapon 3 (Europe) (En,Fr,De,Es,It,Nl,Pt,Pl,Ru)",UCES-01421,,,,
Patapon 3 (Japan),UCJS 10113,,,,
"Patapon 3 (USA) (En,Fr,Es,Pt)",UCUS-98751,,,,
"Pate, Der (Germany)",ULES-00398,,,,
"Patito Feo (Europe) (Es,It,Pt) (v1.02)",ULES-01493,,,,
"Patito Feo (Europe) (Es,It,Pt) (v2.00)",ULES-01493/POR,,,,
Payout - Poker & Casino (USA),ULUS-10118,,,,
PC Engine Best Collection - Ginga Ojousama Densetsu Collection (Japan),ULJM-05358,,,,
"PDC World Championship Darts (Europe) (En,Fr,De,Es,It,Nl)",ULES-01096#,,,,
"PDC World Championship Darts (USA) (En,Fr,De,Es,It,Nl)",ULUS-10386,,,,
"Persona (Japan, Asia)",UCAS 40253, ULJM 05422, ULJM 05686,,
Persona 2 - Batsu - Eternal Punishment (Japan),ULJM 06081,,,,
Persona 2 - Tsumi - Innocent Sin (Japan),ULJM 05759,,,,
Persona 3 Portable (Japan),ULJM 05489, ULJM 08044,,,
Personal Utility Disc Ver. 1.0 (Korea),UCKM 84003,,,,
"PES 2008 - Pro Evolution Soccer (Europe) (En,Fr,De,Es,It,Pt)",ULES-00880,,,,
PES 2008 - Pro Evolution Soccer (USA),ULUS-10320,,,,
"PES 2009 - Pro Evolution Soccer (Europe) (En,Fr,De,Es,It,Pt)",ULES-01176, ULES-01176/P,,,
PES 2009 - Pro Evolution Soccer (USA),ULUS-10388,,,,
"PES 2010 - Pro Evolution Soccer (Europe) (En,Nl,Sv,Ru)",ULES-01353,,,,
"PES 2010 - Pro Evolution Soccer (Europe) (Fr,De,Es,It,Pt)",ULES-01354,,,,
"PES 2010 - Pro Evolution Soccer (USA) (En,Fr,Es,Pt)",ULUS-10483,,,,
"PES 2011 - Pro Evolution Soccer (Canada) (En,Fr)",ULUS-10546,,,,
"PES 2011 - Pro Evolution Soccer (Europe) (En,Nl,Sv,Ru)",ULES-01467,,,,
"PES 2011 - Pro Evolution Soccer (Europe) (Es,Pt)",ULES-01470,,,,
"PES 2011 - Pro Evolution Soccer (Europe) (Fr,De)",ULES-01468,,,,
"PES 2011 - Pro Evolution Soccer (Europe) (It,El)",ULES-01469,,,,
"PES 2011 - Pro Evolution Soccer (Latin America) (Es,Pt)",ULUS-10553,,,,
"PES 2011 - Pro Evolution Soccer (USA) (En,Es)",ULUS-10554,,,,
"PES 2012 - Pro Evolution Soccer (Europe) (En,Nl,Sv,Ru,Tr)",ULES-01540,,,,
"PES 2012 - Pro Evolution Soccer (Europe) (Es,It,Pt,El)",ULES-01542,,,,
"PES 2012 - Pro Evolution Soccer (Europe) (Fr,De)",ULES-01541,,,,
PES 2012 - Pro Evolution Soccer (USA),ULUS-10586,,,,
"PES 2013 - Pro Evolution Soccer (Europe) (En,Nl,Sv,Ru,Tr)",ULES-01575,,,,
"PES 2013 - Pro Evolution Soccer (Europe) (Es,Pt)",ULES-01580,,,,
"PES 2013 - Pro Evolution Soccer (Europe) (It,El)",ULES-01577,,,,
"PES 2013 - Pro Evolution Soccer (USA) (En,Fr,Es,Pt)",ULUS-10597,,,,
"PES 2014 - Pro Evolution Soccer (Europe) (En,Nl,Sv,Ru,Tr)",ULES-01595,,,,
"PES 2014 - Pro Evolution Soccer (Europe) (Es,Pt)",ULES-01598,,,,
"PES 2014 - Pro Evolution Soccer (Europe) (Fr,De)",ULES-01596,,,,
"PES 2014 - Pro Evolution Soccer (Europe) (It,El)",ULES-01597,,,,
PES 2014 - Pro Evolution Soccer (USA),ULUS 10654S,,,,
"PES 6 - Pro Evolution Soccer (Europe) (En,Fr,De,Es,It)",ULES-00476, ULES-00476/P,,,
"Peter Jackson's King Kong - The Official Game of the Movie (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)",ULES-00225,,,,
Peter Jackson's King Kong - The Official Game of the Movie (USA),ULUS-10072,,,,
Petz - Dogz Family (USA),ULUS-10463,,,,
Petz - Hamsterz Bunch (USA),ULUS-10446,,,,
"Petz - My Baby Hamster (Europe) (En,Fr,De,Es)",ULES-01266,,,,
"Petz - My Puppy Family (Europe) (En,Fr,De,Es,It)",ULES-01267,,,,
Petz - Saddle Club (USA),ULUS-10402,,,,
Phantasy Star Portable (Europe),ULES-01218,,,,
Phantasy Star Portable (Japan),ULJM 05309, ULJM 08023,,,
Phantasy Star Portable (Japan) (Taikenban),ULJM 91014,,,,
Phantasy Star Portable (USA),ULUS-10410,,,,
Phantasy Star Portable 2 (Europe),ULES-01439,,,,
Phantasy Star Portable 2 (Japan),ULJM 05493, ULJM 08030,,,
Phantasy Star Portable 2 (Japan) (Taikenban),ULJM 91018,,,,
Phantasy Star Portable 2 (USA),ULUS-10529,,,,
Phantasy Star Portable 2 Infinity (Japan),HSN-0019, ULJM 05732,,,
Phantasy Star Portable 2 Infinity (Japan) (Taikenban),ULJM 91022,,,,
Phantom Brave - The Hermuda Triangle (USA),ULUS-10572,,,,
Phantom Brave Portable (Japan),ULJS 00336,,,,
Phantom Kingdom Portable (Japan),ULJS 00409,,,,
Phase D - Souka no Shou (Japan),ULJM 05983,,,,
Phi Brain - Kizuna no Puzzle (Japan),ULJM 06037,,,,
PhotoKano (Japan),ULJS 00378,,,,
Pia Carrot e Youkoso!! G.P. Gakuen Princess Portable (Japan),ULJM 05464,,,,
"Pilot Academy (Europe) (En,Ja,Fr,De,Es,It)",ULES-00374,,,,
Pilot ni Narou! Flying All Stars (Japan),ULJS 00059,,,,
Pinball (Japan),ULJM 05025,,,,
Pinball Hall of Fame - The Gottlieb Collection (USA),ULUS 10052,,,,
Pinball Hall of Fame - The Williams Collection (USA),ULUS 10265,,,,
"Pipe Mania (Asia) (En,Fr)",UCAS-40215, UCKS-45095,,,
"Pipe Mania (Europe) (En,Fr,De,Es,It)",ULES-01094,,,,
"Pipe Mania (USA) (En,Fr)",ULUS-10359,,,,
Piposaru Academia - Dossari! Saruge Daizenshuu (Japan),UCJS 10003, UCJS 18043,,,
Piposaru Academia - Sagomungchi Neungryeokpyeongga Wanjeonjeongbog (Korea),UCKS-45003,,,,
Piposaru Academia 2 - Aiai Saruge Janken Battle (Japan),UCJS 10020, UCJS 18009,,,
Piposarugetchu P (Korea),UCKS-45009,,,,
"Pirates of the Caribbean - Dead Man's Chest (Europe) (En,Fr,De,Es,It)",ULES-00366, ULES-00366/E,,,
"Pirates of the Caribbean - Dead Man's Chest (USA) (En,Fr)",ULUS 10111,,,,
PixelJunk Monsters - Deluxe (USA),UCUS-98739,,,,
"PixelJunk Monsters UMD Limited Edition (Asia) (En,Ja)",UCAS-40261,,,,
Planetarian - Chiisa na Hoshi no Yume (Japan) (v1.02),ULJM 05383,,,,
Planetarian - Chiisa na Hoshi no Yume (Japan) (v2.00),ULJM 05383,,,,
"Planetarium Creator Oohira Takayuki Kanshuu - Homestar Portable (Japan, Asia)",ULAS 42081, ULJM 05184,,,
"Platypus (Europe) (En,Fr,De,Es,It)",ULES-01029,,,,
Platypus (USA),ULUS-10203,,,,
PlayChapas Football Edition (Spain),UCES-01134,,,,
PlayEnglish (Portugal),ULES-01509,,,,
PlayEnglish (Spain),ULES-01440,,,,
"PlayStation Network Collection - Power Pack (Europe) (En,Fr,De,Es,It)",UCES-01160,,,,
"PlayStation Network Collection - Puzzle Pack (Europe) (En,Fr,De,Es,It)",UCES-01159,,,,
PlayStation Spot (Japan),UCJP 00018,,,,
PlayStation Spot Sen'you UMD Version 2.00 (Japan),UCJS-90007, UCJX-90007,,,
PlayStation Spot Sen'you UMD Vol. 1 (Japan),UCJX 90015,,,,
PlayStation Spot Sen'you UMD Vol. 2 (Japan),UCJX 90017,,,,
PlayStation Spot Sen'you UMD Vol. 3 (Japan),UCJX 90018,,,,
PlayStation Spot Sen'you UMD Vol. 4 (Japan),UCJX 90020,,,,
PlayStation Spot Sen'you UMD Vol. 5 (Japan),UCJX-90021,,,,
PlayStation Spot Sen'you UMD Vol. 6 (Japan),UCJX-90023,,,,
PlayStation Spot Sen'you UMD Vol. 7 (Japan),UCJX-90024,,,,
Plus Plumb 2 Again (Japan),ULJS 00066,,,,
Pocket Pool (USA),ULUS-10151,,,,
Pocket Racers (Europe),ULES-00275,,,,
Pocket Racers (USA),ULUS-10163,,,,
Pop'n Music Portable (Japan),ULJM 05605,,,,
Pop'n Music Portable 2 (Japan),ULJM 05959,,,,
PoPoLoCrois (Europe),ULES-00291,,,,
PoPoLoCrois (USA),ULUS-10018,,,,
PoPoLoCrois Monogatari - Pietro Ouji no Bouken (Japan) (v1.03),UCJS 10005,,,,
PoPoLoCrois Monogatari - Pietro Ouji no Bouken (Japan) (v2.01),UCJS 10005,,,,
Portable Island - Tenohira no Resort (Japan),ULJS 00031,,,,
Power Pro Success Legends (Japan),ULJM 05537,,,,
"Power Smash - New Generation (Japan, Asia)",ULAS 42038, ULJM 05079,,,
Power Stone Collection (Europe),ULES-00496,,,,
Power Stone Collection (USA),ULUS-10171,,,,
PQ - Practical Intelligence Quotient (Europe),ULES-00358,,,,
PQ - Practical Intelligence Quotient (USA),ULUS-10046,,,,
PQ2 - Practical Intelligence Quotient 2 (USA),ULUS-10258,,,,
"Practical IQ - Test Your Intelligence (Europe) (En,Fr,De,Es,It)",ULES-00806,,,,
"Prince of Persia - Boukyaku no Suna (Japan) (En,Ja)",ULJM 05688,,,,
"Prince of Persia - Revelations (Europe) (En,Fr,De,Es,It)",ULES-00223,,,,
"Prince of Persia - Revelations (USA) (En,Fr,Es)",ULUS 10063,,,,
"Prince of Persia - Rival Swords (Europe) (En,Fr,De,Es,It)",ULES-00579,,,,
"Prince of Persia - Rival Swords (USA) (En,Fr,Es)",ULUS 10240,,,,
"Prince of Persia - The Forgotten Sands (Europe) (En,Fr,De,Es,It)",ULES-01409,,,,
"Prince of Persia - The Forgotten Sands (USA) (En,Fr,Es)",ULUS 10480,,,,
Prince of Persia - Zabytye peski (Russia),ULES-01438,,,,
Princess Arthur (Japan),ULJM 06258,,,,
Princess Crown (Japan),ULJM 05040, ULJM 05236,,,
"Prinny - Can I Really Be the Hero (Europe) (En,Fr)",ULES-01278,,,,
Prinny - Can I Really Be the Hero (USA),ULUS-10407,,,,
"Prinny - Ore ga Shujinkou de Iinsuka (Japan, Korea)",UCKS 45104, ULJS 00150,,,
"Prinny 2 - Dawn of Operation Panties, Dood! (USA)",ULUS-10561,,,,
PriPia - Prince Pia Carrot (Japan),ULJM 06389,,,,
"Pro Cycling Season 2007 - Le Tour de France (Europe) (En,Fr,Es,It,Nl)",ULES-00849,,,,
"Pro Cycling Season 2008 - Le Tour de France (Europe) (En,Fr,De,Es,It,Nl)",ULES-01100,,,,
"Pro Cycling Season 2009 - Le Tour de France (Europe) (En,Fr,De,Es,It)",ULES-01274,,,,
"Pro Cycling Season 2010 - Le Tour de France (Europe) (En,Fr,De,Es,It,Nl)",ULES-01448,,,,
"Pro Evolution Soccer 2013 (Europe) (Fr,De)",ULES-01576,,,,
"Pro Evolution Soccer 5 (Europe) (En,Fr,De,Es,It)",ULES-00160,,,,
Pro Yagu Spirits 2010 (Korea),ULKS 46249,,,,
Pro Yagu Spirits 2012 (Korea),ULKS 46281,,,,
Pro Yakyuu Spirits 2010 (Japan),ULJM-05631,,,,
Pro Yakyuu Spirits 2011 (Japan),ULJM 05772,,,,
Pro Yakyuu Spirits 2012 (Japan),ULJM 06012,,,,
Pro Yakyuu Spirits 2013 (Japan),ULJM 06240,,,,
Pro Yakyuu Spirits 2014 (Japan) (v1.00),ULJM 06348,,,,
Pro Yakyuu Spirits 2014 (Japan) (v2.00),ULJM 06348,,,,
"Professor Sudoku (Europe) (En,Es,It)",ULES-00389,,,,
Project Cerberus (Japan),ULJM 05636,,,,
ProStroke Golf - World Tour 2007 (Europe),ULES-00472,,,,
ProStroke Golf - World Tour 2007 (USA),ULUS-10209,,,,
"PSP (PlayStation Portable) Go Bonus 3-Game DVD (USA) (En,Fr,Es)",SCUS 90147,,,,
PSP (PlayStation Portable) Go Promotion Disc (Europe),BCES-01117,,,,
PSP Camera 01 (Japan),UCJP-00060-1,,,,
PSP Camera 03 (Japan),UCJP-00067-1,,,,
PSP Seizou Kensa Disc (1) (Japan),UMDT-99801,,,,
PSP System Kiosk Disc 1 (USA),UCUS 98642,,,,
PSP System Kiosk Disc 3 - Yellow (USA),UCUS 98664,,,,
PSP System Kiosk Disc 4 (USA),UCUS 98665,,,,
PSP System Software Update Disc Ver. 3.11 (Japan),UCJX 90025,,,,
PSP Update Disc 1.00 (Japan),UTST-99119,,,,
"Pucelle, La - Ragnarok (Japan)",ULJS 00243,,,,
"Pump It Up - Exceed Portable (Korea) (En,Ko)",ULKS-46042,,,,
Pump It Up - Zero Portable (Korea),ULKS-46146,,,,
Pursuit Force - Daitsuiseki (Japan),ULJM 05097,,,,
"Pursuit Force - Extreme Justice (Europe) (En,Fr,De,Es,It)",UCES-00694, UCES-00694 #3,,,
"Pursuit Force - Extreme Justice (Europe) (En,Pl,Ru,Cs,Hu)",UCES-00890,,,,
Pursuit Force - Extreme Justice (USA) (Demo),UCUS 98718,,,,
"Pursuit Force - Extreme Justice (USA) (En,Fr,Es)",UCUS 98703,,,,
"Pursuit Force (Europe) (En,Fr,De,Es,It)",UCES-00019, UCES-00019/9162315,,,
"Pursuit Force (Europe) (En,Fr,De,Es,It) (Demo)",UCED-00150,,,,
Pursuit Force (USA),UCUS-98640,,,,
Pursuit Force (USA) (Demo),UCUS 98655,,,,
Puyo Pop Fever (Europe),ULES-00294,,,,
Puyo Puyo 7 (Japan),ULJM 05539,,,,
"Puyo Puyo Fever (Japan) (En,Ja)",ULJM-05007,,,,
Puyo Puyo Fever 2 (Japan),ULJM 05058,,,,
"Puyo Puyo! Puyopuyo 15th Anniversary (Japan, Asia)",ULAS 42098, ULJM 05177, ULJM 05342,,
Puyo Puyo!! Puyopuyo 20th Anniversary (Japan),ULJM 05964, ULJM 06212,,,
Puzzle Bobble Pocket (Japan),ULJM 05011,,,,
"Puzzle Bobble Pocket (Korea) (En,Ja)",ULKS 46002,,,,
Puzzle Challenge - Crosswords and More! (USA),ULUS-10120,,,,
"Puzzle Chronicles (Europe) (En,Fr,De,Es,It)",ULES-01356, ULES-01356#,,,
Puzzle Chronicles (USA),ULUS-10468,,,,
Puzzle Guzzle (USA),ULUS-10334,,,,
Puzzle Quest - Challenge of the Warlords (Europe),ULES-00720,,,,
"Puzzle Quest - Challenge of the Warlords (Europe) (En,Fr,De,Es,It)",ULES-00909,,,,
Puzzle Quest - Challenge of the Warlords (USA),ULUS-10225,,,,
Puzzle Quest - Challenge of the Warlords (USA) (Demo),ULUS-90001,,,,
Puzzle Quest - Challenge of the Warlords (USA) (Trade Demo),ULUS-80018,,,,
Puzzle Scape (USA),ULUS-10190,,,,
Puzzler Collection (Europe),ULES-01066,,,,
"Puzzler Collection (Europe) (Fr,De,Es,It,Nl)",ULES-01175,,,,
Queen's Blade - Spiral Chaos (Japan),ULJS-00190,,,,
Queen's Gate - Spiral Chaos (Japan),ULJS 00376, ULJS-00377,,,
Quiz Kidou Senshi Gundam Toi Senshi Deluxe (Japan),ULJS 00074,,,,
R-15 Portable (Japan),ULJM 05960,,,,
Race Driver 2006 (USA),ULUS-10096,,,,
"Ragnarok - Hikari to Yami no Koujo (Japan, Asia)",GOEC 0001, UCAS 40349, ULJM-05880,,
Ragnarok Tactics (USA),ULUS-10594,,,,
"Rainbow Islands Evolution (Europe) (En,Ja,Fr,De,Es,It)",ULES-00594,,,,
"Rainbow Islands Evolution (USA) (En,Fr,Es)",ULUS-10205,,,,
Ranshima Monogatari - Lair Land Story - Shoujo no Yakujou (Japan),ULJM 05387,,,,
Rapala Pro Bass Fishing (USA),ULUS-10532,,,,
Rapala Trophies (USA),ULUS 10137,,,,
Ratchet & Clank - Size Matters (Asia),UCAS 40145,,,,
"Ratchet & Clank - Size Matters (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi) (Beta) (2007-03-17)",UCET-00751/0.04,,,,
"Ratchet & Clank - Size Matters (Europe, Australia) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)",UCES-00420, UCES-00420/E,,,
Ratchet & Clank - Size Matters (USA) (Beta) (2006-10-11),UCUS-98695,,,,
Ratchet & Clank - Size Matters (USA) (Demo),UCUS 98684,,,,
"Ratchet & Clank - Size Matters (USA) (En,Fr,De,Es,It)",UCUS-98633,,,,
Ratchet & Clank 5 - Gekitotsu! Dodeka Ginga no MiriMiri Gundan (Japan),UCJS 10052, UCJS 18030,,,
Ratchet & Clank 5 - Gekitotsu! Dodeka Ginga no MiriMiri Gundan (Japan) (Beta) (2007-03-27),UCJP-00103-0,,,,
"Real Madrid - The Game (Europe) (En,Fr,Es,It,Pt)",ULES-01219,,,,
Rebellions - Secret Game 2nd Stage (Japan),ULJM 06253,,,,
Reel Fishing - The Great Outdoors (Europe),ULES-00612,,,,
Reel Fishing - The Great Outdoors (USA),ULUS 10166,,,,
Rei Chou Aniki (Japan),ULJM 05390,,,,
Remember11 - The Age of Infinity (Japan),ULJM 05444,,,,
"Ren'ai Banchou - Inochi Mijikashi, Koi seyo Otome! Love is Power (Japan)",ULJM 05742,,,,
Ren'ai Banchou 2 - Midnight Lesson!!! (Japan),ULJM 06001,,,,
"Rengoku - The Tower of Purgatory (Europe) (En,Fr,De,Es,It)",ULES-00123,,,,
Rengoku - The Tower of Purgatory (USA),ULUS-10013,,,,
"Rengoku II - The Stairway to H.E.A.V.E.N. (Europe) (En,Fr,De,Es,It)",ULES-00437,,,,
Rengoku II - The Stairway to H.E.A.V.E.N. (Japan),ULJM 05055, ULJM 05259,,,
Rengoku II - The Stairway to H.E.A.V.E.N. (USA),ULUS-10127,,,,
"Resistance - Houfuku no Toki (Japan) (En,Ja,Fr,Es)",UCJS 10090,,,,
Resistance - Houfuku no Toki (Japan) (Test-ban),UCJP-00174, UCUS-98668,,,
"Resistance - Retribution (Europe) (En,Fr,De,Es,It)",UCES-01184,,,,
"Resistance - Retribution (USA) (En,Fr,Es)",UCUS-98668,,,,
Retail Sampler No. 3 for PSP (Europe),UCED-00499,,,,
Retail Sampler No. 4 (Europe) (v1.00),UCED-00686/1.00,,,,
Retail Sampler No. 4 (Europe) (v1.01),UCED-00686/711719604396,,,,
Rezel Cross (Asia),UCAS-40140,,,,
Rezel Cross (Japan),UCJS 10023,,,,
Ricky Ponting 2007 - Pressure Play (Australia),ULES-00815,,,,
"Ridge Racer (Asia) (En,Fr,De,Es,It)",UCAS 40015, UCAS 40093,,,
"Ridge Racer (Europe, Australia) (En,Fr,De,Es,It)",UCES-00002,,,,
"Ridge Racer (Korea) (En,Fr,De,Es,It)",UCKS 45002,,,,
"Ridge Racer (USA) (En,Fr,De,Es,It)",ULUS-10001,,,,
"Ridge Racer 2 (Asia) (En,Fr,De,Es,It)",UCAS 40119, UCAS 40273,,,
"Ridge Racer 2 (Europe, Australia) (En,Fr,De,Es,It)",UCES-00422, UCES-00422/9680673, UCES-00422/ANZ, UCES-00422/P,
Ridge Racers (Japan),ULJS 00001, ULJS 19002,,,
Ridge Racers 2 (Asia),UCAS 40113, UCKS 45032,,,
"Riviera - The Promised Land (Europe) (En,Fr,It)",ULES-00818,,,,
Riviera - The Promised Land (USA),ULUS-10286,,,,
Riviera - Yakusoku no Chi - Special Edition (Japan),ULJM 05283,,,,
Riviera - Yakusoku no Chi (Japan),ULJM 05188,,,,
"Rock Band Unplugged (Europe) (En,Fr,De,Es,It)",ULES-01243,,,,
Rock Band Unplugged (USA),ULUS-10418,,,,
Rockman Dash - Hagane no Boukenshin (Japan),ULJM 05030, ULJM 05215,,,
"Rockman Dash 2 - Episode 2 - Ooinaru Isan (Japan, Asia)",ULAS 42017, ULJM 05037, ULJM 05216,,
Rockman Rockman (Asia),UCAS-40208, ULAS-42050,,,
Rockman Rockman (Japan),ULJM 05044, ULJM 05391,,,
"Rocky Balboa (Europe) (En,Fr,De,Es,It)",ULES-00670,,,,
Rocky Balboa (USA),ULUS-10233,,,,
Ro-Kyu-Bu! (Japan),ULJS 00401, ULJS 00573,,,
Ro-Kyu-Bu! Himitsu no Otoshimono (Japan),ULJS 00588,,,,
Romeo & Juliet (Japan),ULJM 06360,,,,
Routes Portable (Japan),ULJS 00094,,,,
Routes Portable (Japan) (AquaPrice 2800),ULJM 05481,,,,
R-Type Command (USA),ULUS-10343,,,,
"R-Type Tactics (Europe) (En,Fr,De,Es,It)",ULES-01121,,,,
R-Type Tactics (Japan),ULJS 00111,,,,
R-Type Tactics (Korea),UCKS-45065,,,,
Rugby League Challenge (Europe),ULES-01283,,,,
Rurouni Kenshin - Meiji Kenkaku Romantan Saisen (Japan),ULJS 00360,,,,
Rush (USA),ULUS-10174,,,,
S.Y.K - Shinsetsu Saiyuuki Portable (Japan),ULJM 05697,,,,
S.Y.K Renshouden Portable (Japan),ULJM 05866,,,,
Saigo no Yakusoku no Monogatari (Japan),ULJM 05860,,,,
Saki Portable (Japan),ULJM 05556,,,,
Sakura Sakura - Haru Urara (Japan),ULJM 05758,,,,
"Sakura Taisen 1 & 2 (Japan, Asia)",ULAS 42049, ULJM 05292,,,
Sakura-sou no Pet na Kanojo (Japan),ULJS-00566, ULJS-00567,,,
"Salamander Portable (Japan, Asia)",ULAS-42090, ULJM-05219,,,
Sampler Disc for PSP Vol. 1 (USA),UCJB-98301,,,,
Samurai Dou 2 Portable (Asia),UCAS-40277,,,,
Samurai Dou Portable (Japan),ULJS-00155,,,,
Samurai Shodown Anthology (Europe),ULES-01211,,,,
Samurai Shodown Anthology (USA),ULUS 10401, ULUS 10401F,,,
Samurai Warriors - State of War (Europe),ULES-00297,,,,
Samurai Warriors - State of War (France),ULES-00298,,,,
Samurai Warriors - State of War (Germany),ULES-00299,,,,
Samurai Warriors - State of War (USA),ULUS-10089,,,,
Sangoku-hime - Sangoku Ransei - Haten no Saihai (Japan),ULJS 00434,,,,
Sangoku-hime 2 - Tenka Hatou - Shishi no Keishousha (Japan),ULJS 00575,,,,
Sangokushi IX with Power-Up Kit (Japan),ULJM 05842, ULJM 06156,,,
Sangokushi V (Japan),ULJM 05200,,,,
Sangokushi VI (Japan),ULJM 05038, ULJM 05311,,,
Sangokushi VII (Japan),ULJM 05083,,,,
Sangokushi VIII (Japan),ULJM 05240, ULJM 05398,,,
Sanguozhi V (Asia),ULAS-42014,,,,
Saru! Get You! P! (Japan) (Beta) (2005-01-20),UCJP-00003,,,,
Saru! Get You! P! (Japan) (v1.06),UCJS 10004,,,,
"Saru! Get You! P! (Japan, Asia) (v2.00)",UCAS 40090, UCJS 18006, UCJX 90029,,
"Saru! Get You! Piposaru Racer (Japan, Asia)",UCAS 40134, UCJS 18016,,,
Saru! Get You! Piposaru Senki (Japan),UCJS 10091,,,,
